host	virus	species_tag	genus_tag
GCF_003606225.1	NC_002371.2	1	1
GCF_003606225.1	BK000583.1	1	1
GCF_003606225.1	AF527608.1	1	1
GCF_003606225.1	NC_047875.1	1	1
GCF_003606225.1	NC_028696.2	1	1
GCF_003606225.1	NC_006949.1	1	1
GCF_003606225.1	NC_019714.1	0	0
GCF_003606225.1	NC_019767.1	0	0
GCF_003606225.1	NC_002167.1	0	0
GCF_003606225.1	NC_019705.1	0	0
GCF_003606225.1	NC_031129.1	1	1
GCF_003606225.1	NC_019720.1	0	0
GCF_003606225.1	NC_019501.1	0	0
GCF_003606225.1	NC_049944.1	0	0
GCF_003606225.1	NC_049943.1	0	0
GCF_003606225.1	NC_049945.1	0	0
GCF_003606225.1	NC_011356.1	0	0
GCF_003606225.1	NC_011357.1	0	0
GCF_003606225.1	NC_049919.1	0	0
GCF_003606225.1	NC_004313.1	1	1
GCF_003606225.1	CP000711.1	0	0
GCF_003606225.1	NC_022749.1	0	0
GCF_003606225.1	NC_019708.1	0	0
GCF_003606225.1	NC_049926.1	0	0
GCF_003606225.1	NC_049947.1	0	0
GCF_003606225.1	NC_027339.1	0	0
GCF_003606225.1	NC_049953.1	0	0
GCF_003606225.1	NC_049955.1	0	0
GCF_003606225.1	NC_049949.1	0	0
GCF_003606225.1	NC_049954.1	0	0
GCF_003606225.1	NC_009514.1	0	0
GCF_003606225.1	NC_049948.1	0	0
GCF_003606225.1	NC_049946.1	0	0
GCF_003606225.1	NC_005856.1	0	0
GCF_003606225.1	NC_042128.1	0	0
GCF_003812505.1	NC_029119.1	0	1
GCF_003872475.1	NC_031946.1	1	1
GCF_003872475.1	NC_004348.1	1	1
GCF_003872475.1	NC_014900.1	1	1
GCF_003872475.1	NC_005841.1	1	1
GCF_003872475.1	NC_002371.2	1	1
GCF_003872475.1	BK000583.1	1	1
GCF_003872475.1	NC_011802.1	1	1
GCF_003872475.1	AF527608.1	1	1
GCF_003872475.1	NC_031019.1	1	1
GCF_003872475.1	NC_030919.1	1	1
GCF_003872565.1	NC_001954.1	0	0
GCF_003872565.1	NC_028696.2	1	1
GCF_003872565.1	NC_010391.1	1	1
GCF_003872565.1	NC_013059.1	1	1
GCF_003872565.1	NC_031129.1	1	1
GCF_003872565.1	NC_042128.1	0	0
GCF_003932995.1	NC_031108.1	0	0
GCF_004000565.1	NC_031108.1	0	0
GCF_004011905.1	NC_030943.1	0	1
GCF_004011905.1	NC_031029.1	0	1
GCF_004328765.1	NC_031946.1	1	1
GCF_004328765.1	NC_004348.1	1	1
GCF_004328765.1	NC_014900.1	1	1
GCF_004328765.1	NC_005841.1	1	1
GCF_004328765.1	NC_002371.2	1	1
GCF_004328765.1	BK000583.1	1	1
GCF_004328765.1	AF527608.1	1	1
GCF_004328765.1	NC_031019.1	1	1
GCF_004328765.1	NC_011802.1	1	1
GCF_004328765.1	NC_030919.1	1	1
GCF_004798745.1	NC_031946.1	1	1
GCF_004798745.1	NC_004348.1	1	1
GCF_004798745.1	NC_014900.1	1	1
GCF_004798745.1	NC_005841.1	1	1
GCF_004798745.1	NC_002371.2	1	1
GCF_004798745.1	BK000583.1	1	1
GCF_004798745.1	NC_011802.1	1	1
GCF_004798745.1	AF527608.1	1	1
GCF_004798745.1	NC_031019.1	1	1
GCF_004798745.1	NC_030919.1	1	1
GCF_004803875.1	NC_049340.1	1	1
GCF_005222125.1	NC_009987.1	0	1
GCF_005222125.1	NC_003793.1	1	1
GCF_005222125.1	NC_001365.1	0	1
GCF_005457265.1	NC_001954.1	0	0
GCF_005457265.1	NC_031129.1	1	1
GCF_005457265.1	NC_042128.1	0	0
GCF_006094375.1	NC_029119.1	1	1
GCF_006695545.1	NC_031946.1	1	1
GCF_006695545.1	NC_004348.1	1	1
GCF_006695545.1	NC_014900.1	1	1
GCF_006695545.1	NC_005841.1	1	1
GCF_006695545.1	NC_011802.1	1	1
GCF_006695545.1	NC_002371.2	1	1
GCF_006695545.1	BK000583.1	1	1
GCF_006695545.1	AF527608.1	1	1
GCF_006695545.1	NC_031019.1	1	1
GCF_006695545.1	NC_030919.1	1	1
GCF_006695545.1	NC_002166.1	0	0
GCF_006695545.1	NC_049951.1	0	0
GCF_006695545.1	NC_042128.1	0	0
GCF_006695545.1	NC_005856.1	0	0
GCF_006695545.1	NC_031129.1	1	1
GCF_007632255.1	NC_049451.1	0	1
GCF_007632255.1	NC_049453.1	0	1
GCF_007632255.1	NC_031129.1	0	0
GCF_007814115.1	NC_055036.1	0	1
GCF_007814115.1	NC_008722.1	0	1
GCF_007814115.1	NC_031241.1	0	1
GCF_007814115.1	NC_008723.1	0	1
GCF_007814115.1	NC_018284.1	0	1
GCF_007814115.1	NC_020490.2	0	1
GCF_007814115.1	NC_029119.1	0	1
GCF_008244845.1	NC_031946.1	1	1
GCF_008244845.1	NC_004348.1	1	1
GCF_008244845.1	NC_014900.1	1	1
GCF_008244845.1	NC_002371.2	1	1
GCF_008244845.1	BK000583.1	1	1
GCF_008244845.1	AF527608.1	1	1
GCF_008244845.1	NC_031019.1	1	1
GCF_008244845.1	NC_030919.1	1	1
GCF_008369605.1	NC_021562.1	1	1
GCF_008369605.1	NC_001956.1	1	1
GCF_008369605.1	NC_015209.1	1	1
GCF_008632635.1	NC_031098.1	1	1
GCF_008727195.1	NC_001954.1	1	1
GCF_008727195.1	NC_049451.1	0	0
GCF_008727195.1	NC_049453.1	0	0
GCF_008727195.1	NC_003444.1	0	0
GCF_008727195.1	NC_019719.1	1	1
GCF_008727195.1	NC_021857.1	0	0
GCF_008727195.1	NC_050154.1	1	1
GCF_008727195.1	NC_019708.1	1	1
GCF_008727195.1	NC_042128.1	1	1
GCF_008727195.1	NC_002371.2	0	0
GCF_008727195.1	BK000583.1	0	0
GCF_008727195.1	AF527608.1	0	0
GCF_008727195.1	NC_031019.1	0	0
GCF_008727195.1	NC_031129.1	0	0
GCF_008727195.1	NC_005856.1	1	1
GCF_009664555.1	NC_031946.1	1	1
GCF_009664555.1	NC_004348.1	1	1
GCF_009664555.1	NC_014900.1	1	1
GCF_009664555.1	NC_005841.1	1	1
GCF_009664555.1	NC_002371.2	1	1
GCF_009664555.1	BK000583.1	1	1
GCF_009664555.1	NC_011802.1	1	1
GCF_009664555.1	AF527608.1	1	1
GCF_009664555.1	NC_031019.1	1	1
GCF_009664555.1	NC_030919.1	1	1
GCF_009734005.1	NC_029119.1	0	0
GCF_009913915.1	NC_005893.1	0	0
GCF_009931375.1	NC_055863.1	0	1
GCF_009931375.1	NC_003309.1	0	1
GCF_011290605.1	NC_031108.1	0	0
GCF_011290605.1	NC_030943.1	1	1
GCF_011290605.1	NC_031029.1	1	1
GCF_013085165.1	NC_015209.1	1	1
GCF_013085165.1	KJ619459.1	1	1
GCF_013085165.1	NC_001956.1	1	1
GCF_013349145.1	NC_026589.1	1	1
GCF_013349145.1	NC_004683.1	1	1
GCF_013374815.1	NC_049343.1	0	0
GCF_013374815.1	NC_049342.1	0	0
GCF_013374815.1	NC_001954.1	0	0
GCF_013374815.1	NC_019445.1	0	0
GCF_013374815.1	NC_049451.1	0	0
GCF_013374815.1	NC_049453.1	0	0
GCF_013374815.1	NC_049344.1	0	0
GCF_013374815.1	NC_050154.1	0	0
GCF_013374815.1	NC_028656.1	0	0
GCF_013374815.1	NC_031129.1	0	0
GCF_013374815.1	NC_042128.1	0	0
GCF_014192895.1	NC_003157.5	0	1
GCF_014262945.1	NC_049343.1	1	1
GCF_014262945.1	NC_019445.1	1	1
GCF_014262945.1	NC_049341.1	1	1
GCF_014262945.1	NC_049344.1	1	1
GCF_014262945.1	NC_049451.1	0	0
GCF_014262945.1	NC_049453.1	0	0
GCF_014262945.1	NC_002730.1	1	1
GCF_014262945.1	NC_050154.1	1	1
GCF_014262945.1	NC_016158.1	1	1
GCF_014263375.1	NC_049343.1	1	1
GCF_014263375.1	NC_001954.1	1	1
GCF_014263375.1	NC_019445.1	1	1
GCF_014263375.1	NC_049451.1	0	0
GCF_014263375.1	NC_049453.1	0	0
GCF_014263375.1	NC_028696.2	0	0
GCF_014263375.1	NC_005344.1	0	0
GCF_014263375.1	AF547987.1	0	0
GCF_014263375.1	NC_021857.1	0	0
GCF_014263375.1	NC_049344.1	1	1
GCF_014263375.1	CP000711.1	1	1
GCF_014263375.1	NC_050154.1	1	1
GCF_014263375.1	NC_005841.1	0	0
GCF_014263375.1	NC_028656.1	1	1
GCF_014263375.1	NC_002166.1	1	1
GCF_014263375.1	NC_031129.1	0	0
GCF_014623425.1	NC_049342.1	1	1
GCF_014623425.1	NC_001954.1	1	1
GCF_014623425.1	NC_019445.1	1	1
GCF_014623425.1	NC_049451.1	0	0
GCF_014623425.1	NC_049453.1	0	0
GCF_014623425.1	NC_031129.1	0	0
GCF_014840915.2	NC_004348.1	1	1
GCF_014840915.2	NC_031946.1	1	1
GCF_014840915.2	NC_014900.1	1	1
GCF_014840915.2	NC_005841.1	1	1
GCF_014840915.2	NC_011802.1	1	1
GCF_014840915.2	NC_002371.2	1	1
GCF_014840915.2	BK000583.1	1	1
GCF_014840915.2	AF527608.1	1	1
GCF_014840915.2	NC_031019.1	1	1
GCF_014840915.2	NC_030919.1	1	1
GCF_016026735.1	NC_049451.1	0	0
GCF_016026735.1	NC_049453.1	0	0
GCF_016128115.1	NC_042128.1	0	0
GCF_016452145.1	NC_049341.1	0	0
GCF_016452145.1	NC_049344.1	0	0
GCF_016452145.1	NC_049342.1	0	0
GCF_016452145.1	NC_049919.1	0	0
GCF_016452145.1	NC_049924.1	0	0
GCF_016452145.1	NC_005344.1	0	0
GCF_016452145.1	AF547987.1	0	0
GCF_016452145.1	NC_028696.2	1	1
GCF_016452145.1	NC_042128.1	0	0
GCF_016454285.1	NC_019501.1	0	0
GCF_016454285.1	NC_013059.1	1	1
GCF_016454285.1	NC_011976.1	1	1
GCF_016454285.1	NC_004348.1	1	1
GCF_016454285.1	NC_006949.1	1	1
GCF_016454285.1	NC_014900.1	1	1
GCF_016454285.1	NC_011802.1	1	1
GCF_016454285.1	NC_027398.1	0	0
GCF_016454285.1	NC_028696.2	1	1
GCF_016454285.1	NC_005344.1	0	0
GCF_016454285.1	AF547987.1	0	0
GCF_016454285.1	NC_002371.2	1	1
GCF_016454285.1	BK000583.1	1	1
GCF_016454285.1	AF527608.1	1	1
GCF_016454285.1	NC_031019.1	1	1
GCF_016454285.1	NC_031946.1	1	1
GCF_016454285.1	NC_042346.1	1	1
GCF_016454285.1	NC_030919.1	1	1
GCF_016454285.1	NC_005841.1	1	1
GCF_016454285.1	NC_019705.1	0	0
GCF_016454285.1	NC_016160.1	0	0
GCF_016454285.1	NC_019708.1	0	0
GCF_016454285.1	NC_047875.1	1	1
GCF_016454285.1	NC_049951.1	0	0
GCF_016454285.1	NC_019714.1	0	0
GCF_016454285.1	CP000711.1	0	0
GCF_016454285.1	NC_049926.1	0	0
GCF_016454285.1	NC_019769.1	0	0
GCF_016454285.1	NC_001416.1	0	0
GCF_016454285.1	NC_019715.1	0	0
GCF_016454285.1	NC_019710.1	0	0
GCF_016454285.1	NC_002730.1	0	0
GCF_016454285.1	NC_019768.1	0	0
GCF_016454285.1	NC_002167.1	0	0
GCF_016454285.1	NC_019767.1	0	0
GCF_016454285.1	NC_002166.1	0	0
GCF_016454285.1	NC_019706.1	0	0
GCF_016454285.1	NC_019709.1	0	0
GCF_016454285.1	NC_019720.1	0	0
GCF_016454285.1	NC_019711.1	0	0
GCF_016454285.1	NC_042057.1	0	0
GCF_016454285.1	NC_027984.1	0	0
GCF_016454285.1	NC_019723.1	0	0
GCF_016454285.1	NC_010237.1	0	0
GCF_016454285.1	NC_049924.1	0	0
GCF_016454285.1	NC_019719.1	0	0
GCF_016454285.1	NC_027339.1	0	0
GCF_016454285.1	NC_049955.1	0	0
GCF_016454285.1	NC_049947.1	0	0
GCF_016454285.1	NC_049949.1	0	0
GCF_016454285.1	NC_049953.1	0	0
GCF_016454285.1	NC_049954.1	0	0
GCF_016454285.1	NC_049952.1	0	0
GCF_016454285.1	NC_049948.1	0	0
GCF_016454325.1	NC_042128.1	0	0
GCF_016698705.1	NC_015266.1	0	1
GCF_016726285.1	NC_001954.1	0	0
GCF_016726285.1	NC_003444.1	0	1
GCF_016726285.1	NC_049451.1	0	0
GCF_016726285.1	NC_049453.1	0	0
GCF_016726285.1	NC_027339.1	0	1
GCF_016726285.1	NC_003356.1	0	0
GCF_016726285.1	NC_019445.1	0	0
GCF_016726285.1	NC_004913.3	0	0
GCF_016726285.1	KJ909655.1	0	0
GCF_016726285.1	NC_025434.1	0	1
GCF_016726285.1	NC_049921.1	0	0
GCF_016726285.1	NC_049920.1	0	0
GCF_016726285.1	NC_027984.1	0	0
GCF_016726285.1	NC_049917.1	0	0
GCF_016726285.1	NC_019442.1	0	0
GCF_016726285.1	NC_000902.1	0	0
GCF_016726285.1	NC_049925.1	0	0
GCF_016726285.1	NC_000924.1	0	0
GCF_016726285.1	AP004402.1	0	0
GCF_016726285.1	NC_049918.1	0	0
GCF_016726285.1	NC_010237.1	0	0
GCF_016726285.1	NC_031129.1	0	0
GCF_016726285.1	NC_049924.1	0	0
GCF_016726285.1	NC_008464.1	0	0
GCF_017352235.1	NC_028853.1	0	0
GCF_017352235.1	NC_028956.1	0	0
GCF_017821535.1	NC_016568.1	1	1
GCF_018289135.1	NC_016770.1	0	1
GCF_018309165.1	NC_004821.1	1	1
GCF_018732165.1	NC_007045.1	1	1
GCF_018732165.1	NC_008689.1	1	1
GCF_018732165.1	NC_002486.1	1	1
GCF_018732165.1	NC_007052.1	1	1
GCF_018732165.1	NC_023500.1	1	1
GCF_018732165.1	NC_009763.3	1	1
GCF_018732165.1	NC_048644.1	1	1
GCF_018732165.1	NC_011344.1	1	1
GCF_018732165.1	NC_012784.1	1	1
GCF_019047825.1	NC_023503.1	0	1
GCF_019048385.1	NC_005344.1	0	0
GCF_019048385.1	AF547987.1	0	0
GCF_019048385.1	NC_021857.1	0	0
GCF_019175345.1	NC_001338.1	0	1
GCF_019754155.1	NC_049343.1	1	1
GCF_019754155.1	NC_027339.1	0	0
GCF_019754155.1	NC_049942.1	1	1
GCF_019754155.1	NC_011357.1	1	1
GCF_019754155.1	NC_049943.1	1	1
GCF_019754155.1	NC_049921.1	1	1
GCF_019754155.1	NC_000924.1	1	1
GCF_019754155.1	NC_004813.1	1	1
GCF_019754155.1	NC_049920.1	1	1
GCF_019754155.1	NC_049944.1	1	1
GCF_019754155.1	NC_011356.1	1	1
GCF_019754155.1	NC_048164.1	1	1
GCF_019754155.1	NC_049925.1	1	1
GCF_019754155.1	AP004402.1	1	1
GCF_019754155.1	NC_027984.1	1	1
GCF_019754155.1	NC_001954.1	1	1
GCF_019754155.1	NC_004913.3	1	1
GCF_019754155.1	KJ909655.1	1	1
GCF_019754155.1	NC_004914.3	1	1
GCF_019754155.1	JX000007.1	0	0
GCF_019754155.1	NC_001604.1	1	1
GCF_019754155.1	NC_004777.1	0	0
GCF_019754155.1	NC_010237.1	1	1
GCF_019754155.1	JQ965701.1	0	0
GCF_019754155.1	NC_048082.1	1	1
GCF_019754155.1	NC_049924.1	1	1
GCF_019754155.1	NC_048078.1	1	1
GCF_019754155.1	NC_011045.1	1	1
GCF_019754155.1	NC_000902.1	1	1
GCF_019754155.1	NC_027387.1	1	1
GCF_019754155.1	NC_048079.1	1	1
GCF_019754155.1	NC_048004.1	0	0
GCF_019754155.1	NC_031114.1	1	1
GCF_019754155.1	NC_047940.1	0	0
GCF_019754155.1	NC_041935.1	1	1
GCF_019754155.1	MT350293.1	0	0
GCF_019754155.1	NC_048163.1	1	1
GCF_019754155.1	NC_049945.1	1	1
GCF_019754155.1	NC_019708.1	1	1
GCF_019754155.1	NC_008464.1	1	1
GCF_019754155.1	NC_049919.1	1	1
GCF_019754155.1	NC_047939.1	0	0
GCF_019754155.1	NC_019445.1	1	1
GCF_019754155.1	NC_019710.1	1	1
GCF_019754155.1	NC_049451.1	0	0
GCF_019754155.1	NC_049922.1	1	1
GCF_019754155.1	NC_049923.1	1	1
GCF_019754155.1	NC_049453.1	0	0
GCF_019754155.1	NC_019501.1	1	1
GCF_019754155.1	NC_005344.1	0	0
GCF_019754155.1	AF547987.1	0	0
GCF_019754155.1	NC_019714.1	1	1
GCF_019754155.1	NC_019767.1	1	1
GCF_019754155.1	NC_028696.2	0	0
GCF_019754155.1	NC_027398.1	0	0
GCF_019754155.1	NC_019715.1	1	1
GCF_019754155.1	NC_021857.1	0	0
GCF_019754155.1	NC_019720.1	1	1
GCF_019754155.1	NC_019705.1	1	1
GCF_019754155.1	NC_016160.1	1	1
GCF_019754155.1	NC_019709.1	1	1
GCF_019754155.1	NC_019769.1	1	1
GCF_019754155.1	NC_049926.1	1	1
GCF_019754155.1	NC_002166.1	1	1
GCF_019754155.1	CP000711.1	1	1
GCF_019754155.1	NC_029120.1	0	0
GCF_019754155.1	NC_019706.1	1	1
GCF_019754155.1	NC_025434.1	0	0
GCF_019754155.1	NC_049344.1	1	1
GCF_019754155.1	NC_002730.1	1	1
GCF_019754155.1	NC_013059.1	0	0
GCF_019754155.1	NC_011976.1	0	0
GCF_019754155.1	NC_019719.1	1	1
GCF_019754155.1	NC_050154.1	1	1
GCF_019754155.1	NC_002371.2	0	0
GCF_019754155.1	BK000583.1	0	0
GCF_019754155.1	AF527608.1	0	0
GCF_019754155.1	NC_031019.1	0	0
GCF_019754155.1	NC_028656.1	1	1
GCF_019754155.1	NC_049941.1	1	1
GCF_019754155.1	NC_042128.1	1	1
GCF_019754155.1	NC_019704.1	1	1
GCF_019754155.1	NC_005841.1	0	0
GCF_019754155.1	NC_011802.1	0	0
GCF_019754155.1	NC_030919.1	0	0
GCF_019754155.1	NC_031129.1	0	0
GCF_019754155.1	NC_005856.1	1	1
GCF_020023795.1	NC_031946.1	1	1
GCF_020023795.1	NC_002371.2	1	1
GCF_020023795.1	BK000583.1	1	1
GCF_020023795.1	AF527608.1	1	1
GCF_020023795.1	NC_031019.1	1	1
GCF_020023795.1	NC_030919.1	1	1
GCF_020023795.1	NC_004348.1	1	1
GCF_020023795.1	NC_014900.1	1	1
GCF_020023795.1	NC_005841.1	1	1
GCF_020023795.1	NC_011802.1	1	1
GCF_020217445.1	NC_049342.1	1	1
GCF_020217445.1	NC_001954.1	1	1
GCF_020217445.1	NC_049451.1	0	0
GCF_020217445.1	NC_049453.1	0	0
GCF_020217445.1	NC_019445.1	1	1
GCF_020217445.1	NC_028656.1	1	1
GCF_020217445.1	NC_003444.1	0	0
GCF_020217445.1	NC_028449.1	1	1
GCF_020217445.1	NC_049344.1	1	1
GCF_020217445.1	NC_028696.2	0	0
GCF_020217445.1	NC_050154.1	1	1
GCF_020217445.1	NC_031129.1	0	0
GCF_020423125.1	NC_042128.1	0	0
GCF_020423125.1	NC_005856.1	0	0
GCF_020463755.1	NC_002671.1	1	1
GCF_020683025.1	NC_042128.1	0	0
GCF_020691705.1	NC_031019.1	1	1
GCF_020691705.1	NC_030919.1	1	1
GCF_020691705.1	NC_031946.1	1	1
GCF_020691705.1	NC_002371.2	1	1
GCF_020691705.1	BK000583.1	1	1
GCF_020691705.1	AF527608.1	1	1
GCF_020691705.1	NC_004348.1	1	1
GCF_020691705.1	NC_014900.1	1	1
GCF_020691705.1	NC_042346.1	1	1
GCF_020691705.1	NC_005841.1	1	1
GCF_020691705.1	NC_011802.1	1	1
GCF_020691705.1	NC_047875.1	1	1
GCF_020691705.1	NC_013059.1	1	1
GCF_020691705.1	NC_028696.2	1	1
GCF_020691705.1	NC_011976.1	1	1
GCF_020691705.1	NC_006949.1	1	1
GCF_020691705.1	NC_042128.1	0	0
GCF_020691705.1	NC_019501.1	0	0
GCF_020691705.1	NC_016761.1	1	1
GCF_020691705.1	KC911857.1	1	1
GCF_020691705.1	KC911856.1	1	1
GCF_020691705.1	JQ691610.1	1	1
GCF_020691705.1	NC_031129.1	1	1
GCF_020691705.1	NC_019488.1	1	1
GCF_020691705.1	NC_019767.1	0	0
GCF_020691705.1	NC_049947.1	0	0
GCF_020691705.1	NC_005856.1	0	0
GCF_020691705.1	NC_049944.1	0	0
GCF_020691705.1	NC_049923.1	0	0
GCF_020691705.1	NC_027984.1	0	0
GCF_020691705.1	NC_004813.1	0	0
GCF_020691705.1	NC_049920.1	0	0
GCF_020691705.1	NC_008464.1	0	0
GCF_020691705.1	NC_000902.1	0	0
GCF_020691705.1	NC_041935.1	0	0
GCF_020691705.1	NC_000924.1	0	0
GCF_020691705.1	NC_049925.1	0	0
GCF_020691705.1	AP004402.1	0	0
GCF_020691705.1	NC_004914.3	0	0
GCF_020691705.1	NC_049922.1	0	0
GCF_020691705.1	NC_010237.1	0	0
GCF_020691705.1	NC_049924.1	0	0
GCF_020716645.1	NC_031946.1	1	1
GCF_020716645.1	NC_002371.2	1	1
GCF_020716645.1	BK000583.1	1	1
GCF_020716645.1	AF527608.1	1	1
GCF_020716645.1	NC_031019.1	1	1
GCF_020716645.1	NC_030919.1	1	1
GCF_020716645.1	NC_004348.1	1	1
GCF_020716645.1	NC_014900.1	1	1
GCF_020716645.1	NC_005841.1	1	1
GCF_020716645.1	NC_011802.1	1	1
GCF_021172085.1	NC_029002.1	1	1
GCF_021266445.1	NC_005841.1	1	1
GCF_021266445.1	NC_011802.1	1	1
GCF_021266445.1	NC_013059.1	1	1
GCF_021266445.1	NC_011976.1	1	1
GCF_021266445.1	NC_014900.1	1	1
GCF_021266445.1	NC_042346.1	1	1
GCF_021266445.1	NC_004348.1	1	1
GCF_021266445.1	NC_047875.1	1	1
GCF_021266445.1	NC_030919.1	1	1
GCF_021266445.1	NC_031946.1	1	1
GCF_021266445.1	NC_031019.1	1	1
GCF_021266445.1	NC_002371.2	1	1
GCF_021266445.1	BK000583.1	1	1
GCF_021266445.1	AF527608.1	1	1
GCF_021266445.1	NC_001954.1	0	0
GCF_021266445.1	NC_028696.2	1	1
GCF_021266445.1	NC_006949.1	1	1
GCF_021266445.1	NC_019501.1	0	0
GCF_021266445.1	CP000711.1	0	0
GCF_021266445.1	NC_002730.1	0	0
GCF_021266445.1	NC_005344.1	0	0
GCF_021266445.1	AF547987.1	0	0
GCF_021266445.1	NC_049952.1	0	0
GCF_021266445.1	NC_016160.1	0	0
GCF_021266445.1	NC_019708.1	0	0
GCF_021266445.1	NC_027984.1	0	0
GCF_021266445.1	NC_019705.1	0	0
GCF_021266445.1	NC_049926.1	0	0
GCF_021266445.1	NC_010237.1	0	0
GCF_021266445.1	NC_049924.1	0	0
GCF_021266445.1	NC_019710.1	0	0
GCF_021266445.1	NC_027398.1	0	0
GCF_021266445.1	NC_049947.1	0	0
GCF_021266445.1	NC_049949.1	0	0
GCF_021266445.1	NC_049954.1	0	0
GCF_021266445.1	NC_019706.1	0	0
GCF_021266445.1	NC_019711.1	0	0
GCF_021266445.1	NC_042128.1	0	0
GCF_021278985.1	NC_002166.1	0	0
GCF_021278985.1	NC_049951.1	0	0
GCF_021278985.1	NC_009514.1	0	0
GCF_021278985.1	NC_049952.1	0	0
GCF_021278985.1	NC_049944.1	0	0
GCF_021278985.1	NC_049943.1	0	0
GCF_021278985.1	NC_049942.1	0	0
GCF_021278985.1	NC_031129.1	0	0
GCF_021278985.1	NC_004813.1	0	0
GCF_021278985.1	NC_049941.1	0	0
GCF_021278985.1	NC_011357.1	0	0
GCF_021278985.1	NC_049923.1	0	0
GCF_021278985.1	NC_049921.1	0	0
GCF_021278985.1	NC_027984.1	0	0
GCF_021278985.1	NC_049920.1	0	0
GCF_021278985.1	NC_004913.3	0	0
GCF_021278985.1	NC_019442.1	0	0
GCF_021278985.1	NC_049918.1	0	0
GCF_021278985.1	NC_000902.1	0	0
GCF_021278985.1	NC_049919.1	0	0
GCF_021278985.1	KJ909655.1	0	0
GCF_021278985.1	NC_049925.1	0	0
GCF_021278985.1	NC_000924.1	0	0
GCF_021278985.1	AP004402.1	0	0
GCF_021278985.1	NC_049917.1	0	0
GCF_021278985.1	NC_004914.3	0	0
GCF_021278985.1	NC_049922.1	0	0
GCF_021278985.1	NC_028449.1	0	0
GCF_021278985.1	NC_010237.1	0	0
GCF_021278985.1	NC_049924.1	0	0
GCF_021278985.1	NC_028656.1	0	0
GCF_021278985.1	NC_011356.1	0	0
GCF_021278985.1	NC_049945.1	0	0
GCF_021278985.1	NC_041935.1	0	0
GCF_021777455.1	AB910602.1	0	1
GCF_021777455.1	NC_043028.1	0	1
GCF_021777455.1	NC_001396.1	1	1
GCF_021777455.1	NC_055055.1	0	1
GCF_022059885.1	NC_028653.1	0	1
GCF_022059885.1	NC_055755.1	0	1
GCF_022059885.1	NC_055767.1	0	1
GCF_022059885.1	NC_055766.1	0	1
GCF_022059885.1	NC_055771.1	0	1
GCF_022117515.1	NC_021774.1	1	1
GCF_022117515.1	NC_001954.1	0	0
GCF_022117515.1	NC_010392.1	1	1
GCF_022117515.1	NC_010393.1	1	1
GCF_022117515.1	NC_042128.1	0	0
GCF_022117515.1	NC_031129.1	1	1
GCF_022350005.1	NC_049341.1	0	0
GCF_022350005.1	NC_049344.1	0	0
GCF_022350005.1	NC_049342.1	0	0
GCF_022350005.1	NC_031129.1	1	1
GCF_022350005.1	NC_031946.1	1	1
GCF_022350005.1	NC_004348.1	1	1
GCF_022350005.1	NC_014900.1	1	1
GCF_022350005.1	NC_005841.1	1	1
GCF_022350005.1	NC_011802.1	1	1
GCF_022350005.1	NC_002371.2	1	1
GCF_022350005.1	BK000583.1	1	1
GCF_022350005.1	AF527608.1	1	1
GCF_022350005.1	NC_031019.1	1	1
GCF_022350005.1	NC_030919.1	1	1
GCF_022350005.1	NC_049941.1	0	0
GCF_022350005.1	NC_002166.1	0	0
GCF_022350005.1	NC_049951.1	0	0
GCF_022354145.1	NC_042128.1	0	0
GCF_022354145.1	NC_019501.1	0	0
GCF_022354145.1	NC_031129.1	0	0
GCF_022354145.1	NC_049342.1	0	0
GCF_022354145.1	NC_049343.1	0	0
GCF_022354145.1	NC_005856.1	0	0
GCF_022354145.1	NC_001954.1	0	0
GCF_022354145.1	NC_019767.1	0	0
GCF_022354145.1	NC_019445.1	0	0
GCF_022354145.1	NC_002167.1	0	0
GCF_022354145.1	NC_019720.1	0	0
GCF_022354145.1	NC_019768.1	0	0
GCF_022354145.1	NC_022750.1	0	0
GCF_022354145.1	NC_049341.1	0	0
GCF_022354145.1	NC_002730.1	0	0
GCF_022354145.1	NC_049344.1	0	0
GCF_022354145.1	NC_049926.1	0	0
GCF_022354145.1	NC_019708.1	0	0
GCF_022354145.1	NC_049451.1	0	0
GCF_022354145.1	NC_019709.1	0	0
GCF_022354145.1	NC_049453.1	0	0
GCF_022354145.1	NC_047875.1	0	0
GCF_022354145.1	NC_019769.1	0	0
GCF_022354145.1	NC_019706.1	0	0
GCF_022354145.1	NC_002166.1	0	0
GCF_022354145.1	NC_031946.1	0	0
GCF_022354145.1	NC_005841.1	0	0
GCF_022354145.1	NC_028696.2	0	0
GCF_022354145.1	NC_042346.1	0	0
GCF_022354145.1	NC_002371.2	0	0
GCF_022354145.1	BK000583.1	0	0
GCF_022354145.1	AF527608.1	0	0
GCF_022354145.1	NC_031019.1	0	0
GCF_022354145.1	NC_011802.1	0	0
GCF_022354145.1	NC_004348.1	0	0
GCF_022354145.1	NC_014900.1	0	0
GCF_022354145.1	NC_016160.1	0	0
GCF_022354145.1	NC_028656.1	0	0
GCF_022354145.1	NC_050154.1	0	0
GCF_022354145.1	NC_019715.1	0	0
GCF_022354145.1	NC_028685.1	0	1
GCF_022354265.1	NC_049451.1	0	0
GCF_022354265.1	NC_049453.1	0	0
GCF_022354265.1	NC_049454.1	0	0
GCF_022354265.1	NC_002166.1	0	0
GCF_022354265.1	NC_049951.1	0	0
