virus	host	score	species_tag	genus_tag
NC_048782.1	GCF_019334125.1	0.0058575231549962	0	1
NC_028947.1	GCF_019334125.1	0.0008240198922503	0	0
NC_019490.1	GCF_019552185.1	0.5553941251596424	1	1
NC_019706.1	GCF_019665745.1	0.4134477279102384	0	0
NC_019720.1	GCF_019665745.1	0.4008906119673617	0	0
NC_048162.1	GCF_019665745.1	0.0010015125336354	0	0
NC_048043.1	GCF_019665745.1	0.0009874283890529	0	0
NC_029068.1	GCF_019890875.1	0.0446494186670031	1	1
NC_027982.1	GCF_019890875.1	0.0049470249946722	1	1
NC_025420.1	GCF_019890875.1	0.0032356812736921	0	0
NC_019508.1	GCF_019890875.1	0.0014643906131718	0	0
NC_019506.1	GCF_019890875.1	0.0014636264969083	0	0
NC_053007.1	GCF_020023795.1	0.000859529147982	1	1
NC_053003.1	GCF_020023795.1	0.0008587997691863	1	1
NC_053002.1	GCF_020023795.1	0.0008573156682027	0	0
NC_048655.1	GCF_020023795.1	0.0008562566627747	1	1
NC_053004.1	GCF_020023795.1	0.000855229177934	1	1
NC_021783.1	GCF_020023795.1	0.0008539879164275	1	1
NC_048683.1	GCF_020023795.1	0.0008473951268525	1	1
NC_053000.1	GCF_020023795.1	0.0008450883463041	1	1
NC_053001.1	GCF_020023795.1	0.0008407356948228	1	1
NC_029021.1	GCF_020217445.1	0.0025286305496567	1	1
NC_047848.1	GCF_020217445.1	0.0007849161542174	1	1
NC_048694.1	GCF_020217445.1	0.0003607362793094	0	0
NC_019924.1	GCF_020450145.1	0.0217957953566551	1	1
NC_023614.1	GCF_020450145.1	0.0017844047922508	0	0
NC_015252.1	GCF_020463755.1	0.0101800828078911	0	0
NC_048775.1	GCF_020463755.1	0.000553336994908	0	0
NC_048776.1	GCF_020463755.1	0.0005500617422541	0	0
NC_048774.1	GCF_020463755.1	0.0005316051878883	0	0
NC_021070.1	GCF_020511155.1	0.0040989668539832	0	0
NC_021068.1	GCF_020511155.1	0.0013747851972713	0	0
MN241318.1	GCF_020535425.1	0.00048792309933	0	0
NC_048087.1	GCF_020535425.1	0.0004608169797735	0	0
NC_009542.2	GCF_020683025.1	0.5103841694865381	0	1
NC_022754.1	GCF_020691705.1	0.0048891370558375	1	1
NC_053007.1	GCF_020691705.1	0.000859529147982	1	1
NC_053003.1	GCF_020691705.1	0.0008587997691863	1	1
NC_053002.1	GCF_020691705.1	0.0008573156682027	0	0
NC_048655.1	GCF_020691705.1	0.0008562566627747	1	1
NC_053004.1	GCF_020691705.1	0.000855229177934	1	1
NC_021783.1	GCF_020691705.1	0.0008539879164275	1	1
NC_048683.1	GCF_020691705.1	0.0008473951268525	1	1
NC_053000.1	GCF_020691705.1	0.0008450883463041	1	1
NC_053001.1	GCF_020691705.1	0.0008407356948228	1	1
NC_048631.1	GCF_020773035.1	0.5119816938806654	1	1
NC_004167.1	GCF_020773035.1	0.5117763488874763	1	1
NC_020883.1	GCF_020773035.1	0.0855352722125007	1	1
NC_022771.1	GCF_020773035.1	0.0061082273632603	1	1
NC_048701.1	GCF_020773035.1	0.0059512835703968	0	0
NC_048652.1	GCF_020773035.1	0.0053315540497347	1	1
NC_042133.1	GCF_020773035.1	0.00524592509782	1	1
NC_030903.1	GCF_020773035.1	0.0048183416738454	1	1
NC_021856.1	GCF_020773035.1	0.004154172369258	1	1
NC_048726.1	GCF_020773035.1	0.0039014894172299	1	1
NC_029121.1	GCF_020773035.1	0.0031249576995977	0	1
NC_047744.1	GCF_020773035.1	0.0031249164239626	0	1
NC_004166.2	GCF_020773035.1	0.0025493156100886	1	1
NC_024792.1	GCF_020773035.1	0.0021761032187221	0	1
NC_020081.2	GCF_020773035.1	0.0018792771148661	0	1
NC_019487.1	GCF_020773035.1	0.0013632999041573	1	1
NC_019456.1	GCF_021091115.1	0.5291625723706835	1	1
NC_009554.1	GCF_021091115.1	0.0066017138405608	1	1
NC_026609.1	GCF_021091115.1	0.0031815629762318	1	1
NC_048104.1	GCF_021091115.1	0.0022773323014842	1	1
NC_022762.1	GCF_021091115.1	0.0022002588539828	1	1
NC_025415.1	GCF_021091115.1	0.0021463767188024	1	1
NC_049444.1	GCF_021278985.1	0.0053434490398818	0	0
NC_031943.1	GCF_021278985.1	0.0011959911045218	0	0
NC_049429.1	GCF_021365465.1	0.4377986203014572	0	0
NC_008575.1	GCF_021365465.1	0.0166773011107775	0	0
NC_055053.1	GCF_021365465.1	0.0152762518905541	0	0
NC_019548.1	GCF_021365465.1	0.0152448106476399	0	0
NC_009016.1	GCF_021365465.1	0.0044062088645705	0	0
NC_019419.2	GCF_021365465.1	0.0018984359251674	0	0
JX865427.2	GCF_021365465.1	0.0018984359251674	0	0
NC_027383.1	GCF_021365465.1	0.0018492441664985	0	0
NC_012223.2	GCF_021365465.1	0.0018374647542261	0	0
FJ750948.2	GCF_021365465.1	0.0018374647542261	0	0
NC_019724.1	GCF_021365465.1	0.0015341103312681	0	0
NC_031117.1	GCF_021365465.1	0.0012744070402138	0	0
NC_048022.1	GCF_021378605.1	0.010811225347559	1	1
NC_047912.1	GCF_021378605.1	0.0076064680851063	0	0
NC_041890.1	GCF_021378605.1	0.0010911211880739	0	0
NC_041892.1	GCF_021378605.1	0.0010709669522643	0	0
NC_030919.1	GCF_022117515.1	0.1213656655193549	1	1
NC_031946.1	GCF_022117515.1	0.1188014182924115	1	1
NC_049477.1	GCF_022343205.1	0.4850982984254527	1	1
NC_048066.1	GCF_022343205.1	0.1348825263947023	0	1
NC_027368.1	GCF_022343205.1	0.0861965901028733	0	1
NC_024146.1	GCF_022354145.1	0.0060528235335614	0	0
NC_049450.1	GCF_022354265.1	0.7063411236365535	0	0
NC_044940.1	GCF_022354265.1	0.0028669084855833	0	0
NC_048656.1	GCF_022354265.1	0.0003506499460808	0	0
NC_027390.1	GCF_022369495.1	0.0046025608271159	0	1
NC_018837.1	GCF_022369495.1	0.0003155044909198	0	0
NC_049809.1	GCF_022494905.1	0.7327641120684114	1	1
NC_021861.1	GCF_022494905.1	0.7297051180847622	1	1
NC_049811.1	GCF_022494905.1	0.6884960727843958	1	1
NC_049810.1	GCF_022494905.1	0.6761524540575705	1	1
DQ394808.1	GCF_022494905.1	0.6532366036897088	1	1
DQ394809.1	GCF_022494905.1	0.6526797137289738	1	1
NC_049812.1	GCF_022494905.1	0.5901090318840579	1	1
NC_004066.1	GCF_022494905.1	0.4057392385455731	1	1
NC_031064.1	GCF_022494905.1	0.3831953372741837	1	1
NC_031013.1	GCF_022494905.1	0.3168410716362368	1	1
NC_005822.1	GCF_022494905.1	0.2780201852542583	0	1
NC_004302.1	GCF_022494905.1	0.2769004041979011	1	1
NC_031017.1	GCF_022494905.1	0.2480436915671573	1	1
NC_031040.1	GCF_022494905.1	0.2385754212648888	1	1
NC_049424.1	GCF_022494905.1	0.059205413429431	1	1
NC_049488.1	GCF_022494905.1	0.0579230149642673	1	1
NC_020197.1	GCF_022494905.1	0.0574497960794632	0	0
NC_049487.1	GCF_022494905.1	0.0564715789473684	1	1
NC_049412.1	GCF_022494905.1	0.055455356100038	1	1
NC_049474.1	GCF_022494905.1	0.0550294617368873	1	1
NC_013154.1	GCF_022494905.1	0.0546933037554585	0	1
NC_013153.1	GCF_022494905.1	0.054658933072653	1	1
NC_010576.1	GCF_022494905.1	0.0540152727665161	1	1
NC_002185.1	GCF_022494905.1	0.0518687644504595	0	0
AF145054.1	GCF_022494905.1	0.0518687644504595	0	0
NC_049411.1	GCF_022494905.1	0.0518593323265752	1	1
NC_049423.1	GCF_022494905.1	0.0480005256207929	0	1
NC_049420.1	GCF_022494905.1	0.0476222241770139	0	1
NC_049421.1	GCF_022494905.1	0.0474440501550492	0	1
NC_049400.1	GCF_022494905.1	0.0470514621317241	1	1
NC_049418.1	GCF_022494905.1	0.0468066666666666	0	1
NC_049422.1	GCF_022494905.1	0.0463947420811496	0	1
NC_049398.1	GCF_022494905.1	0.04562773719578	1	1
NC_049419.1	GCF_022494905.1	0.045486187752464	0	1
NC_023574.1	GCF_022494905.1	0.0453909573226704	0	1
NC_027341.1	GCF_022494905.1	0.0449375399206202	1	1
NC_049354.1	GCF_022494905.1	0.0446437870824367	1	1
NC_049416.1	GCF_022494905.1	0.0442283524187894	0	1
NC_049369.1	GCF_022494905.1	0.0438342642238553	1	1
NC_049482.1	GCF_022494905.1	0.0434664369437812	1	1
NC_049366.1	GCF_022494905.1	0.0431497701399689	1	1
NC_004303.1	GCF_022494905.1	0.0421876438769587	0	0
NC_049351.1	GCF_022494905.1	0.0416386941222468	0	1
NC_049434.1	GCF_022494905.1	0.039736460475825	1	1
NC_001909.1	GCF_022494905.1	0.0383098885179819	1	1
NC_049446.1	GCF_022494905.1	0.0379718370883882	1	1
NC_049403.1	GCF_022494905.1	0.0357218334409296	1	1
NC_049856.1	GCF_022494905.1	0.0343135728738087	1	1
NC_049370.1	GCF_022494905.1	0.0342753313853101	1	1
NC_049417.1	GCF_022494905.1	0.0339683731123514	0	1
NC_049358.1	GCF_022494905.1	0.0335867495375028	1	1
NC_049365.1	GCF_022494905.1	0.0321532939406288	1	1
NC_049409.1	GCF_022494905.1	0.0311112959884577	1	1
NC_049377.1	GCF_022494905.1	0.0304472405849359	1	1
NC_049401.1	GCF_022494905.1	0.028514342707886	1	1
NC_049475.1	GCF_022494905.1	0.0278794879560501	1	1
NC_049363.1	GCF_022494905.1	0.0272590203639376	1	1
NC_049381.1	GCF_022494905.1	0.0269075396096018	1	1
NC_021852.1	GCF_022494905.1	0.0264590084708582	1	1
NC_055050.1	GCF_022494905.1	0.0251357249329225	0	1
NC_049402.1	GCF_022494905.1	0.0246729850884219	1	1
NC_049415.1	GCF_022494905.1	0.0229389221244705	1	1
NC_049483.1	GCF_022494905.1	0.021367478753541	1	1
JQ740807.1	GCF_022494905.1	0.01999945070605	1	1
KC182543.1	GCF_022494905.1	0.0199603227681471	1	1
NC_049356.1	GCF_022494905.1	0.0196287633195654	1	1
NC_017698.1	GCF_022494905.1	0.0194943875110159	1	1
JQ740805.1	GCF_022494905.1	0.0194943875110159	1	1
JQ740812.1	GCF_022494905.1	0.0194937739590218	1	1
JQ740808.1	GCF_022494905.1	0.0194931604456473	1	1
NC_017702.1	GCF_022494905.1	0.0193415882334572	1	1
JQ740797.1	GCF_022494905.1	0.0193265002496255	1	1
JQ740796.1	GCF_022494905.1	0.0193240883564208	1	1
NC_017696.1	GCF_022494905.1	0.0184816304347826	1	1
JQ740811.1	GCF_022494905.1	0.0184269036945432	1	1
JQ740795.1	GCF_022494905.1	0.0183902018743278	1	1
JQ740792.1	GCF_022494905.1	0.0183896368217292	1	1
NC_049405.1	GCF_022494905.1	0.0183084626017508	1	1
NC_021853.1	GCF_022494905.1	0.0180529906917772	1	1
JQ740790.1	GCF_022494905.1	0.0180393369100006	1	1
JQ740799.1	GCF_022494905.1	0.0175631157914327	1	1
JQ740800.1	GCF_022494905.1	0.0175620263019137	1	1
JQ740806.1	GCF_022494905.1	0.0175614816078407	1	1
JQ740803.1	GCF_022494905.1	0.0175614816078407	1	1
JQ740810.1	GCF_022494905.1	0.0175576696951843	1	1
JQ740814.1	GCF_022494905.1	0.0175435256390395	1	1
JQ740809.1	GCF_022494905.1	0.0175435256390395	1	1
JQ740794.1	GCF_022494905.1	0.0175435256390395	1	1
JQ740798.1	GCF_022494905.1	0.0175429820919568	1	1
JQ740793.1	GCF_022494905.1	0.0175424385785543	1	1
JQ740791.1	GCF_022494905.1	0.0173787572511586	1	1
NC_017695.1	GCF_022494905.1	0.0173782238659382	1	1
JQ740802.1	GCF_022494905.1	0.0173776905134579	1	1
NC_017688.1	GCF_022494905.1	0.0173497713950762	1	1
JQ740801.1	GCF_022494905.1	0.0166692473586078	1	1
NC_029058.1	GCF_022494905.1	0.0166303594761999	0	0
NC_013152.1	GCF_022494905.1	0.0158856301979021	1	1
NC_049357.1	GCF_022494905.1	0.0143256184110797	1	1
NC_008363.1	GCF_022494905.1	0.0113885839932721	1	1
NC_049476.1	GCF_022494905.1	0.0103774566473988	1	1
NC_021855.1	GCF_022494905.1	0.0102033073929961	0	1
NC_001706.1	GCF_022494905.1	0.0090654880028865	1	1
NC_049406.1	GCF_022494905.1	0.0087867500549985	1	1
NC_013155.1	GCF_022494905.1	0.0085698688707973	1	1
NC_028900.1	GCF_022494905.1	0.0083571702671972	0	1
NC_054993.1	GCF_022494905.1	0.0063303659742828	1	1
NC_049857.1	GCF_022494905.1	0.0045725514741145	1	1
NC_015263.1	GCF_022494905.1	0.0045363195315767	1	1
NC_049806.1	GCF_022494905.1	0.0041816505094878	1	1
NC_049807.1	GCF_022494905.1	0.0040803674219228	1	1
NC_024208.1	GCF_022494905.1	0.0028796300740221	1	1
NC_024215.1	GCF_022494905.1	0.0028648754866671	1	1
NC_024214.1	GCF_022494905.1	0.0027201964594127	1	1
NC_049854.1	GCF_022494905.1	0.0019767209409667	1	1
NC_029078.1	GCF_022494905.1	0.0015401162956824	0	0
NC_049361.1	GCF_022494905.1	0.0014816186138994	1	1
NC_029119.1	GCF_022531845.1	0.110020627045394	0	1
NC_019915.1	GCF_022531845.1	0.0532196827724417	1	1
NC_013646.1	GCF_022557275.1	0.1473604375193478	1	1
GQ478087.1	GCF_022557275.1	0.1461709844816884	1	1
NC_013643.1	GCF_022557275.1	0.1378065894678797	1	1
GQ478085.1	GCF_022557275.1	0.1357259816434041	1	1
MH355583.1	GCF_022557275.1	0.0027459443325124	1	1
NC_028990.1	GCF_022557275.1	0.0026231013732448	1	1
NC_042134.1	GCF_022557275.1	0.0022978500618076	1	1
MG264739.2	GCF_022557275.1	0.0022197040285009	1	1
NC_007902.1	GCF_900004845.1	0.0417406199915647	1	1
NC_005887.1	GCF_900004845.1	0.0115004531415772	0	0
NC_027994.1	GCF_900004845.1	0.0028801282667179	0	0
NC_027993.1	GCF_900004845.1	0.0027256842636565	0	0
NC_041924.1	GCF_900004845.1	0.0013321638225255	0	0
NC_041966.1	GCF_900004845.1	0.0013184322698744	0	0
NC_041997.1	GCF_900004845.1	0.0005420020347962	0	0
NC_042009.1	GCF_900004845.1	0.0002769208000854	0	0
NC_055809.1	GCF_900004845.1	0.0002729828466576	0	0
NC_042010.1	GCF_900004845.1	0.0002719419264941	0	0
NC_029098.1	GCF_900004845.1	0.0002718502819569	0	0
NC_016571.1	GCF_900004845.1	0.0002704133348785	0	0
NC_020201.1	GCF_900004845.1	0.0002627268192962	0	0
NC_049491.1	GCF_900004845.1	0.0002270094569822	0	0
NC_029059.1	GCF_900105335.1	0.004893898858075	0	0
KP027203.1	GCF_900105335.1	0.0047539360096589	0	0
NC_052456.1	GCF_900105335.1	0.0045416081600211	0	0
NC_052421.1	GCF_900105335.1	0.0043640356570064	0	0
NC_028810.1	GCF_900105335.1	0.004201784861623	0	0
NC_052412.1	GCF_900105335.1	0.0041778001276521	0	0
NC_052411.1	GCF_900105335.1	0.0041705404205201	0	0
NC_052416.1	GCF_900105335.1	0.004153943542296	0	0
NC_052432.1	GCF_900105335.1	0.0041486653442901	0	0
NC_052457.1	GCF_900105335.1	0.0041352271429115	0	0
NC_052461.1	GCF_900105335.1	0.0040789183408448	0	0
NC_052429.1	GCF_900105335.1	0.0040688382434685	0	0
NC_052462.1	GCF_900105335.1	0.0040598422749698	0	0
NC_028928.1	GCF_900105335.1	0.0039714167056402	0	0
NC_052451.1	GCF_900105335.1	0.0039326408348632	0	0
NC_022975.1	GCF_900105335.1	0.0038631983202901	0	0
NC_023695.1	GCF_900105335.1	0.0038358415426535	0	0
NC_028784.1	GCF_900105335.1	0.0038298974887665	0	0
NC_028920.1	GCF_900105335.1	0.0037062440510184	0	0
NC_052424.1	GCF_900105335.1	0.0033102774108322	0	0
NC_052459.1	GCF_900105335.1	0.0032329098966026	0	0
NC_011055.1	GCF_900105335.1	0.0031004298144459	0	0
NC_022976.1	GCF_900105335.1	0.0030516372835797	0	0
NC_022969.1	GCF_900105335.1	0.0030387047509085	0	0
NC_022988.1	GCF_900105335.1	0.0029107624309392	0	0
NC_022065.1	GCF_900105335.1	0.0028819191499067	0	0
KF493883.1	GCF_900105335.1	0.0028819191499067	0	0
JN391441.1	GCF_900105335.1	0.0028429980582524	0	0
NC_021309.1	GCF_900105335.1	0.0028416281404344	0	0
NC_004681.1	GCF_900105335.1	0.0027959710790059	0	0
NC_028906.1	GCF_900105335.1	0.0027958974358974	0	0
JF937096.1	GCF_900105335.1	0.0027916327630869	0	0
NC_021311.1	GCF_900105335.1	0.0027759369238614	0	0
NC_022330.1	GCF_900105335.1	0.0027720586007886	0	0
NC_021305.1	GCF_900105335.1	0.0027435902282781	0	0
NC_004688.1	GCF_900105335.1	0.0021331655617192	0	0
NC_022981.1	GCF_900105335.1	0.0016429278199232	0	0
NC_043028.1	GCF_900183975.1	0.1238895688456189	0	1
NC_055055.1	GCF_900183975.1	0.0693487826086956	0	1
NC_015586.1	GCF_900183975.1	0.0513859907200549	0	0
NC_001396.1	GCF_900183975.1	0.0410802203065134	0	1
AB910602.1	GCF_900183975.1	0.040984880546075	0	1
NC_021569.1	GCF_900183975.1	0.039723293252228	0	0
NC_030940.1	GCF_900215245.1	0.0745887097466066	0	1
NC_047861.1	GCF_900215245.1	0.0030659769161214	0	0
NC_024365.1	GCF_900235835.1	0.4925320023487962	1	1
NC_054956.1	GCF_900235835.1	0.001375800511138	0	0
NC_054957.1	GCF_900235835.1	0.0013234811340493	0	0
NC_054960.1	GCF_900235835.1	0.0013008001439539	0	0
NC_054958.1	GCF_900235835.1	0.0012952287425558	0	0
NC_054959.1	GCF_900235835.1	0.001246416795297	0	0
NC_023608.1	GCF_900235835.1	0.0012021523768797	0	0
NC_024204.1	GCF_900235835.1	0.0011832896829108	0	0
NC_016763.1	GCF_900235835.1	0.001170778093982	0	0
NC_028984.1	GCF_900475035.1	0.0066003443777719	0	1
NC_029030.1	GCF_900475035.1	0.0064776566371681	0	1
NC_012884.1	GCF_900475035.1	0.0064631842553054	0	1
NC_010945.1	GCF_900475035.1	0.0042847914963205	0	1
NC_008364.1	GCF_900475035.1	0.0036479360892338	0	0
NC_054146.1	GCF_900475405.1	0.0041010636482055	0	0
NC_054148.1	GCF_900475405.1	0.0039261923719312	0	0
NC_054147.1	GCF_900475405.1	0.002939790822576	0	0
NC_055836.1	GCF_900475405.1	0.001222597876877	0	0
NC_054393.1	GCF_900475405.1	0.0011772602956914	0	0
NC_052974.1	GCF_900636675.1	0.0045856089361058	1	1
NC_054968.1	GCF_900636675.1	0.0007287842798531	0	1
NC_054969.1	GCF_900636675.1	0.0006622605158942	0	1
NC_001331.1	GCF_902172305.2	0.7429675602122738	1	1
NC_047841.1	GCF_902172305.2	0.0014789162762273	0	0
NC_048143.1	GCF_902172305.2	0.0014784344072007	0	0
NC_028774.1	GCF_902172305.2	0.0014666027402879	0	0
NC_047850.1	GCF_902172305.2	0.0014576264380508	0	0
NC_049841.1	GCF_902172305.2	0.0014319164914388	0	0
NC_013691.1	GCF_902172305.2	0.0012335667080546	1	1
NC_029017.1	GCF_902172305.2	0.0009589057477526	1	1
NC_019485.1	GCF_902387845.1	0.0012322274881516	0	0
NC_048126.1	GCF_902387845.1	0.0011692063937746	0	0
NC_047907.1	GCF_902387845.1	0.0011601783120062	0	0
NC_028786.1	GCF_902387845.1	0.0010897165500788	0	0
NC_021344.2	GCF_902387845.1	0.0002621525078449	0	0
NC_041911.1	GCF_903815225.1	0.0001847356929728	0	0
NC_023588.1	GCF_905367715.1	0.0716762416107382	0	0
NC_003278.1	GCF_905367715.1	0.0571950182686902	0	0
NC_055793.1	GCF_905367715.1	0.0516619828537475	0	0
NC_048109.1	GCF_905367715.1	0.0431661627906976	0	0
NC_015250.1	GCF_905367715.1	0.0004956044079824	0	0
NC_049445.1	GCF_905367715.1	0.0004446688027201	0	0
NC_001697.1	GCF_919946725.1	0.0503684005563282	1	1
NC_013597.1	GCF_919946725.1	0.041880234705481	0	0
NC_003315.1	GCF_919946725.1	0.0377061114637552	1	1
NC_004827.1	GCF_919946725.1	0.0371298447702925	0	0
