virus	host
NC_016565	NC_002952
NC_016565	NC_002953
NC_016565	NC_002951
NC_016565	NC_007622
NC_016566	NC_016822
NC_016566	NC_007384
NC_016568	NC_008086
NC_016568	NC_011333
NC_016568	NC_011498
NC_016568	NC_012973
NC_016568	NC_014256
NC_016568	NC_017354
NC_016568	NC_017357
NC_016568	NC_017358
NC_016568	NC_017359
NC_016568	NC_017360
NC_016568	NC_017362
NC_016568	NC_017365
NC_016568	NC_017366
NC_016568	NC_017368
NC_016568	NC_017371
NC_016568	NC_017372
NC_016568	NC_017361
NC_016568	NC_017374
NC_016568	NC_017375
NC_016568	NC_017376
NC_016568	NC_017378
NC_016568	NC_017379
NC_016568	NC_017381
NC_016568	NC_017367
NC_016568	NC_017733
NC_016568	NC_017739
NC_016568	NC_017740
NC_016568	NC_017741
NC_016568	NC_017742
NC_016568	NC_017382
NC_016568	NC_017926
NC_016568	NC_018937
NC_016568	NC_018939
NC_016568	NC_018938
NC_016568	NC_019560
NC_016568	NC_019563
NC_016568	NC_020508
NC_016568	NC_020509
NC_016568	NC_014555
NC_016568	NC_014560
NC_016568	NC_017063
NC_016568	NC_010698
NC_016568	NC_017355
NC_016568	NC_022130
NC_016568	NC_021217
NC_016568	NC_021218
NC_016568	NC_021215
NC_016568	NC_021216
NC_016568	NC_021882
NC_016568	NC_022886
NC_016568	NC_022911
NC_016568	NC_000915
NC_016568	NC_000921
NC_016569	NC_018681
NC_016570	NC_007946
NC_016570	NC_008563
NC_016570	NC_009801
NC_016570	NC_010468
NC_016570	NC_010498
NC_016570	NC_011993
NC_016570	NC_012947
NC_016570	NC_017625
NC_016570	NC_017632
NC_016570	NC_017641
NC_016570	NC_017644
NC_016570	NC_017646
NC_016570	NC_016902
NC_016570	NC_017626
NC_016570	NC_017638
NC_016570	NC_017656
NC_016570	NC_009800
NC_016570	NC_010473
NC_016570	NC_017633
NC_016570	NC_007779
NC_016570	NC_011415
NC_016570	NC_011741
NC_016570	NC_011742
NC_016570	NC_011745
NC_016570	NC_011748
NC_016570	NC_012759
NC_016570	NC_012967
NC_016570	NC_013008
NC_016570	NC_013353
NC_016570	NC_013361
NC_016570	NC_013364
NC_016570	NC_017660
NC_016570	NC_017635
NC_016570	NC_017664
NC_016570	NC_017631
NC_016570	NC_012892
NC_016570	NC_012971
NC_016570	NC_013654
NC_016570	NC_020518
NC_016570	NC_013941
NC_016570	NC_017628
NC_016570	NC_017651
NC_016570	NC_017652
NC_016570	NC_017663
NC_016570	NC_017906
NC_016570	NC_018661
NC_016570	NC_018650
NC_016570	NC_020163
NC_016570	NC_022364
NC_016570	NC_022370
NC_016570	NC_022648
NC_016570	NC_000913
NC_016570	NC_011751
NC_016570	NC_011750
NC_016570	NC_017634
NC_016570	NC_018658
NC_016570	NC_002655
NC_016570	NC_002695
NC_016570	NC_004431
NC_016570	NC_008253
NC_016570	NC_011353
NC_016570	NC_011601
NC_016571	NC_012660
NC_016571	NC_007492
NC_016571	NC_017911
NC_016571	NC_016830
NC_016652	NC_014659
NC_016653	NC_012490
NC_016653	NC_022115
NC_016654	NC_014659
NC_016655	NC_014659
NC_016761	NC_010067
NC_016761	NC_010102
NC_016761	NC_011080
NC_016761	NC_011083
NC_016761	NC_011094
NC_016761	NC_011149
NC_016761	NC_011147
NC_016761	NC_011205
NC_016761	NC_011274
NC_016761	NC_011294
NC_016761	NC_012125
NC_016761	NC_016856
NC_016761	NC_016810
NC_016761	NC_016831
NC_016761	NC_016860
NC_016761	NC_016863
NC_016761	NC_016857
NC_016761	NC_017046
NC_016761	NC_017623
NC_016761	NC_020307
NC_016761	NC_021151
NC_016761	NC_021176
NC_016761	NC_021902
NC_016761	NC_021984
NC_016761	NC_006511
NC_016761	NC_016832
NC_016761	NC_022569
NC_016761	NC_021810
NC_016761	NC_021820
NC_016761	NC_021844
NC_016761	NC_021812
NC_016761	NC_021814
NC_016761	NC_021818
NC_016761	NC_022544
NC_016761	NC_022525
NC_016761	NC_022991
NC_016761	NC_022221
NC_016761	NC_003197
NC_016761	NC_003198
NC_016761	NC_004631
NC_016761	NC_006905
NC_016762	NC_008463
NC_016762	NC_009656
NC_016762	NC_011770
NC_016762	NC_017548
NC_016762	NC_020912
NC_016762	NC_021577
NC_016762	NC_017549
NC_016762	NC_018080
NC_016762	NC_022806
NC_016762	NC_022808
NC_016762	NC_023019
NC_016762	NC_023066
NC_016762	NC_023149
NC_016762	NC_002516
NC_016763	NC_010067
NC_016763	NC_010102
NC_016763	NC_011080
NC_016763	NC_011083
NC_016763	NC_011094
NC_016763	NC_011149
NC_016763	NC_011147
NC_016763	NC_011205
NC_016763	NC_011274
NC_016763	NC_011294
NC_016763	NC_012125
NC_016763	NC_016856
NC_016763	NC_016810
NC_016763	NC_016831
NC_016763	NC_016860
NC_016763	NC_016863
NC_016763	NC_016857
NC_016763	NC_017046
NC_016763	NC_017623
NC_016763	NC_020307
NC_016763	NC_021151
NC_016763	NC_021176
NC_016763	NC_021902
NC_016763	NC_021984
NC_016763	NC_006511
NC_016763	NC_016832
NC_016763	NC_022569
NC_016763	NC_021810
NC_016763	NC_021820
NC_016763	NC_021844
NC_016763	NC_021812
NC_016763	NC_021814
NC_016763	NC_021818
NC_016763	NC_022544
NC_016763	NC_022525
NC_016763	NC_022991
NC_016763	NC_022221
NC_016763	NC_003197
NC_016763	NC_003198
NC_016763	NC_004631
NC_016763	NC_006905
NC_016765	NC_008463
NC_016765	NC_009656
NC_016765	NC_011770
NC_016765	NC_017548
NC_016765	NC_020912
NC_016765	NC_021577
NC_016765	NC_017549
NC_016765	NC_018080
NC_016765	NC_022806
NC_016765	NC_022808
NC_016765	NC_023019
NC_016765	NC_023066
NC_016765	NC_023149
NC_016765	NC_002516
NC_016767	NC_012214
NC_016767	NC_017390
NC_016770	NC_016776
NC_016770	NC_006347
NC_016770	NC_003228
NC_017674	NC_008463
NC_017674	NC_009656
NC_017674	NC_011770
NC_017674	NC_017548
NC_017674	NC_020912
NC_017674	NC_021577
NC_017674	NC_017549
NC_017674	NC_018080
NC_017674	NC_022806
NC_017674	NC_022808
NC_017674	NC_023019
NC_017674	NC_023066
NC_017674	NC_023149
NC_017674	NC_002516
NC_017732	NC_017316
NC_017732	NC_017312
NC_017732	NC_018221
NC_017732	NC_019770
NC_017732	NC_004668
NC_017864	NC_008463
NC_017864	NC_009656
NC_017864	NC_011770
NC_017864	NC_017548
NC_017864	NC_020912
NC_017864	NC_021577
NC_017864	NC_017549
NC_017864	NC_018080
NC_017864	NC_022806
NC_017864	NC_022808
NC_017864	NC_023019
NC_017864	NC_023066
NC_017864	NC_023149
NC_017864	NC_002516
NC_017865	NC_008463
NC_017865	NC_009656
NC_017865	NC_011770
NC_017865	NC_017548
NC_017865	NC_020912
NC_017865	NC_021577
NC_017865	NC_017549
NC_017865	NC_018080
NC_017865	NC_022806
NC_017865	NC_022808
NC_017865	NC_023019
NC_017865	NC_023066
NC_017865	NC_023149
NC_017865	NC_002516
NC_017968	NC_007793
NC_017968	NC_009487
NC_017968	NC_009782
NC_017968	NC_013450
NC_017968	NC_017343
NC_017968	NC_017342
NC_017968	NC_017347
NC_017968	NC_017351
NC_017968	NC_017763
NC_017968	NC_017333
NC_017968	NC_017349
NC_017968	NC_020529
NC_017968	NC_020532
NC_017968	NC_020533
NC_017968	NC_020536
NC_017968	NC_020537
NC_017968	NC_020564
NC_017968	NC_020566
NC_017968	NC_020568
NC_017968	NC_021059
NC_017968	NC_009632
NC_017968	NC_009641
NC_017968	NC_016912
NC_017968	NC_016928
NC_017968	NC_021554
NC_017968	NC_022113
NC_017968	NC_003923
NC_017968	NC_002745
NC_017968	NC_002758
NC_017968	NC_010079
NC_017968	NC_017341
NC_017968	NC_017673
NC_017968	NC_017331
NC_017968	NC_017338
NC_017968	NC_016941
NC_017968	NC_017337
NC_017968	NC_018608
NC_017968	NC_021670
NC_017968	NC_017340
NC_017968	NC_022222
NC_017968	NC_022226
NC_017968	NC_022442
NC_017968	NC_022443
NC_017968	NC_022604
NC_017968	NC_007795
NC_017968	NC_002952
NC_017968	NC_002953
NC_017968	NC_002951
NC_017968	NC_007622
NC_017969	NC_007946
NC_017969	NC_008563
NC_017969	NC_009801
NC_017969	NC_010468
NC_017969	NC_010498
NC_017969	NC_011993
NC_017969	NC_012947
NC_017969	NC_017625
NC_017969	NC_017632
NC_017969	NC_017641
NC_017969	NC_017644
NC_017969	NC_017646
NC_017969	NC_016902
NC_017969	NC_017626
NC_017969	NC_017638
NC_017969	NC_017656
NC_017969	NC_009800
NC_017969	NC_010473
NC_017969	NC_017633
NC_017969	NC_007779
NC_017969	NC_011415
NC_017969	NC_011741
NC_017969	NC_011742
NC_017969	NC_011745
NC_017969	NC_011748
NC_017969	NC_012759
NC_017969	NC_012967
NC_017969	NC_013008
NC_017969	NC_013353
NC_017969	NC_013361
NC_017969	NC_013364
NC_017969	NC_017660
NC_017969	NC_017635
NC_017969	NC_017664
NC_017969	NC_017631
NC_017969	NC_012892
NC_017969	NC_012971
NC_017969	NC_013654
NC_017969	NC_020518
NC_017969	NC_013941
NC_017969	NC_017628
NC_017969	NC_017651
NC_017969	NC_017652
NC_017969	NC_017663
NC_017969	NC_017906
NC_017969	NC_018661
NC_017969	NC_018650
NC_017969	NC_020163
NC_017969	NC_022364
NC_017969	NC_022370
NC_017969	NC_022648
NC_017969	NC_000913
NC_017969	NC_011751
NC_017969	NC_011750
NC_017969	NC_017634
NC_017969	NC_018658
NC_017969	NC_002655
NC_017969	NC_002695
NC_017969	NC_004431
NC_017969	NC_008253
NC_017969	NC_011353
NC_017969	NC_011601
NC_017971	NC_010322
NC_017971	NC_010501
NC_017971	NC_015733
NC_017971	NC_017530
NC_017971	NC_017986
NC_017971	NC_018220
NC_017971	NC_019905
NC_017971	NC_002947
NC_017971	NC_021505
NC_017971	NC_021491
NC_017971	NC_009512
NC_017973	NC_019966
NC_017973	NC_018289
NC_017973	NC_008596
NC_017974	NC_009778
NC_017974	NC_017933
NC_017974	NC_020260
NC_017974	NC_023032
NC_017976	NC_011658
NC_017976	NC_011725
NC_017976	NC_011772
NC_017976	NC_011773
NC_017976	NC_011969
NC_017976	NC_012472
NC_017976	NC_014335
NC_017976	NC_018491
NC_017976	NC_016771
NC_017976	NC_016779
NC_017976	NC_004722
NC_017976	NC_003909
NC_017976	NC_006274
NC_017978	NC_008261
NC_017978	NC_008262
NC_017978	NC_003366
NC_017980	NC_008261
NC_017980	NC_008262
NC_017980	NC_003366
NC_017984	NC_010400
NC_017984	NC_010410
NC_017984	NC_010611
NC_017984	NC_011586
NC_017984	NC_011595
NC_017984	NC_017162
NC_017984	NC_017387
NC_017984	NC_020547
NC_017984	NC_009085
NC_017984	NC_021726
NC_017984	NC_021729
NC_017984	NC_021733
NC_017984	NC_017847
NC_017984	NC_017171
NC_017984	NC_018706
NC_017984	NC_023028
NC_018083	NC_008261
NC_018083	NC_008262
NC_018083	NC_003366
NC_018084	NC_008261
NC_018084	NC_008262
NC_018084	NC_003366
NC_018085	NC_008600
NC_018085	NC_014171
NC_018085	NC_017200
NC_018085	NC_017208
NC_018085	NC_018693
NC_018085	NC_018877
NC_018085	NC_018508
NC_018085	NC_020238
NC_018085	NC_020376
NC_018085	NC_018500
NC_018085	NC_022873
NC_018085	NC_005957
NC_018086	NC_017316
NC_018086	NC_017312
NC_018086	NC_018221
NC_018086	NC_019770
NC_018086	NC_004668
NC_018264	NC_017992
NC_018273	NC_016805
NC_018273	NC_008531
NC_018274	NC_008463
NC_018274	NC_009656
NC_018274	NC_011770
NC_018274	NC_017548
NC_018274	NC_020912
NC_018274	NC_021577
NC_018274	NC_017549
NC_018274	NC_018080
NC_018274	NC_022806
NC_018274	NC_022808
NC_018274	NC_023019
NC_018274	NC_023066
NC_018274	NC_023149
NC_018274	NC_002516
NC_018276	NC_014230
NC_018277	NC_022737
NC_018278	NC_008060
NC_018278	NC_008061
NC_018278	NC_008062
NC_018278	NC_008544
NC_018278	NC_008542
NC_018278	NC_008543
NC_018278	NC_010508
NC_018278	NC_010512
NC_018278	NC_010515
NC_018278	NC_011002
NC_018278	NC_011000
NC_018278	NC_011001
NC_018281	NC_002976
NC_018281	NC_004461
NC_018282	NC_008463
NC_018282	NC_009656
NC_018282	NC_011770
NC_018282	NC_017548
NC_018282	NC_020912
NC_018282	NC_021577
NC_018282	NC_017549
NC_018282	NC_018080
NC_018282	NC_022806
NC_018282	NC_022808
NC_018282	NC_023019
NC_018282	NC_023066
NC_018282	NC_023149
NC_018282	NC_002516
NC_018283	NC_008060
NC_018283	NC_008061
NC_018283	NC_008062
NC_018283	NC_008544
NC_018283	NC_008542
NC_018283	NC_008543
NC_018283	NC_010508
NC_018283	NC_010512
NC_018283	NC_010515
NC_018283	NC_011002
NC_018283	NC_011000
NC_018283	NC_011001
NC_018284	NC_002976
NC_018284	NC_004461
NC_018285	NC_015760
NC_018285	NC_017594
NC_018285	NC_017595
NC_018452	NC_018513
NC_018452	NC_018514
NC_018454	NC_009778
NC_018454	NC_017933
NC_018454	NC_020260
NC_018454	NC_023032
NC_018832	NC_017731
NC_018834	NC_014039
NC_018834	NC_016511
NC_018834	NC_016512
NC_018834	NC_016516
NC_018834	NC_017534
NC_018834	NC_017550
NC_018834	NC_017535
NC_018834	NC_021085
NC_018834	NC_006085
NC_018834	NC_018707
NC_018835	NC_007946
NC_018835	NC_008563
NC_018835	NC_009801
NC_018835	NC_010468
NC_018835	NC_010498
NC_018835	NC_011993
NC_018835	NC_012947
NC_018835	NC_017625
NC_018835	NC_017632
NC_018835	NC_017641
NC_018835	NC_017644
NC_018835	NC_017646
NC_018835	NC_016902
NC_018835	NC_017626
NC_018835	NC_017638
NC_018835	NC_017656
NC_018835	NC_009800
NC_018835	NC_010473
NC_018835	NC_017633
NC_018835	NC_007779
NC_018835	NC_011415
NC_018835	NC_011741
NC_018835	NC_011742
NC_018835	NC_011745
NC_018835	NC_011748
NC_018835	NC_012759
NC_018835	NC_012967
NC_018835	NC_013008
NC_018835	NC_013353
NC_018835	NC_013361
NC_018835	NC_013364
NC_018835	NC_017660
NC_018835	NC_017635
NC_018835	NC_017664
NC_018835	NC_017631
NC_018835	NC_012892
NC_018835	NC_012971
NC_018835	NC_013654
NC_018835	NC_020518
NC_018835	NC_013941
NC_018835	NC_017628
NC_018835	NC_017651
NC_018835	NC_017652
NC_018835	NC_017663
NC_018835	NC_017906
NC_018835	NC_018661
NC_018835	NC_018650
NC_018835	NC_020163
NC_018835	NC_022364
NC_018835	NC_022370
NC_018835	NC_022648
NC_018835	NC_000913
NC_018835	NC_011751
NC_018835	NC_011750
NC_018835	NC_017634
NC_018835	NC_018658
NC_018835	NC_002655
NC_018835	NC_002695
NC_018835	NC_004431
NC_018835	NC_008253
NC_018835	NC_011353
NC_018835	NC_011601
NC_018836	NC_003888
NC_018838	NC_014039
NC_018838	NC_016511
NC_018838	NC_016512
NC_018838	NC_016516
NC_018838	NC_017534
NC_018838	NC_017550
NC_018838	NC_017535
NC_018838	NC_021085
NC_018838	NC_006085
NC_018838	NC_018707
NC_018839	NC_014039
NC_018839	NC_016511
NC_018839	NC_016512
NC_018839	NC_016516
NC_018839	NC_017534
NC_018839	NC_017550
NC_018839	NC_017535
NC_018839	NC_021085
NC_018839	NC_006085
NC_018839	NC_018707
NC_018840	NC_014039
NC_018840	NC_016511
NC_018840	NC_016512
NC_018840	NC_016516
NC_018840	NC_017534
NC_018840	NC_017550
NC_018840	NC_017535
NC_018840	NC_021085
NC_018840	NC_006085
NC_018840	NC_018707
NC_018841	NC_014039
NC_018841	NC_016511
NC_018841	NC_016512
NC_018841	NC_016516
NC_018841	NC_017534
NC_018841	NC_017550
NC_018841	NC_017535
NC_018841	NC_021085
NC_018841	NC_006085
NC_018841	NC_018707
NC_018842	NC_014039
NC_018842	NC_016511
NC_018842	NC_016512
NC_018842	NC_016516
NC_018842	NC_017534
NC_018842	NC_017550
NC_018842	NC_017535
NC_018842	NC_021085
NC_018842	NC_006085
NC_018842	NC_018707
NC_018843	NC_010067
NC_018843	NC_010102
NC_018843	NC_011080
NC_018843	NC_011083
NC_018843	NC_011094
NC_018843	NC_011149
NC_018843	NC_011147
NC_018843	NC_011205
NC_018843	NC_011274
NC_018843	NC_011294
NC_018843	NC_012125
NC_018843	NC_016856
NC_018843	NC_016810
NC_018843	NC_016831
NC_018843	NC_016860
NC_018843	NC_016863
NC_018843	NC_016857
NC_018843	NC_017046
NC_018843	NC_017623
NC_018843	NC_020307
NC_018843	NC_021151
NC_018843	NC_021176
NC_018843	NC_021902
NC_018843	NC_021984
NC_018843	NC_006511
NC_018843	NC_016832
NC_018843	NC_022569
NC_018843	NC_021810
NC_018843	NC_021820
NC_018843	NC_021844
NC_018843	NC_021812
NC_018843	NC_021814
NC_018843	NC_021818
NC_018843	NC_022544
NC_018843	NC_022525
NC_018843	NC_022991
NC_018843	NC_022221
NC_018843	NC_003197
NC_018843	NC_003198
NC_018843	NC_004631
NC_018843	NC_006905
NC_018845	NC_014039
NC_018845	NC_016511
NC_018845	NC_016512
NC_018845	NC_016516
NC_018845	NC_017534
NC_018845	NC_017550
NC_018845	NC_017535
NC_018845	NC_021085
NC_018845	NC_006085
NC_018845	NC_018707
NC_018846	NC_007946
NC_018846	NC_008563
NC_018846	NC_009801
NC_018846	NC_010468
NC_018846	NC_010498
NC_018846	NC_011993
NC_018846	NC_012947
NC_018846	NC_017625
NC_018846	NC_017632
NC_018846	NC_017641
NC_018846	NC_017644
NC_018846	NC_017646
NC_018846	NC_016902
NC_018846	NC_017626
NC_018846	NC_017638
NC_018846	NC_017656
NC_018846	NC_009800
NC_018846	NC_010473
NC_018846	NC_017633
NC_018846	NC_007779
NC_018846	NC_011415
NC_018846	NC_011741
NC_018846	NC_011742
NC_018846	NC_011745
NC_018846	NC_011748
NC_018846	NC_012759
NC_018846	NC_012967
NC_018846	NC_013008
NC_018846	NC_013353
NC_018846	NC_013361
NC_018846	NC_013364
NC_018846	NC_017660
NC_018846	NC_017635
NC_018846	NC_017664
NC_018846	NC_017631
NC_018846	NC_012892
NC_018846	NC_012971
NC_018846	NC_013654
NC_018846	NC_020518
NC_018846	NC_013941
NC_018846	NC_017628
NC_018846	NC_017651
NC_018846	NC_017652
NC_018846	NC_017663
NC_018846	NC_017906
NC_018846	NC_018661
NC_018846	NC_018650
NC_018846	NC_020163
NC_018846	NC_022364
NC_018846	NC_022370
NC_018846	NC_022648
NC_018846	NC_000913
NC_018846	NC_011751
NC_018846	NC_011750
NC_018846	NC_017634
NC_018846	NC_018658
NC_018846	NC_002655
NC_018846	NC_002695
NC_018846	NC_004431
NC_018846	NC_008253
NC_018846	NC_011353
NC_018846	NC_011601
NC_018847	NC_014039
NC_018847	NC_016511
NC_018847	NC_016512
NC_018847	NC_016516
NC_018847	NC_017534
NC_018847	NC_017550
NC_018847	NC_017535
NC_018847	NC_021085
NC_018847	NC_006085
NC_018847	NC_018707
NC_018848	NC_018750
NC_018849	NC_014039
NC_018849	NC_016511
NC_018849	NC_016512
NC_018849	NC_016516
NC_018849	NC_017534
NC_018849	NC_017550
NC_018849	NC_017535
NC_018849	NC_021085
NC_018849	NC_006085
NC_018849	NC_018707
NC_018850	NC_012660
NC_018850	NC_007492
NC_018850	NC_017911
NC_018850	NC_016830
NC_018851	NC_014039
NC_018851	NC_016511
NC_018851	NC_016512
NC_018851	NC_016516
NC_018851	NC_017534
NC_018851	NC_017550
NC_018851	NC_017535
NC_018851	NC_021085
NC_018851	NC_006085
NC_018851	NC_018707
NC_018852	NC_014039
NC_018852	NC_016511
NC_018852	NC_016512
NC_018852	NC_016516
NC_018852	NC_017534
NC_018852	NC_017550
NC_018852	NC_017535
NC_018852	NC_021085
NC_018852	NC_006085
NC_018852	NC_018707
NC_018853	NC_003155
NC_018854	NC_007946
NC_018854	NC_008563
NC_018854	NC_009801
NC_018854	NC_010468
NC_018854	NC_010498
NC_018854	NC_011993
NC_018854	NC_012947
NC_018854	NC_017625
NC_018854	NC_017632
NC_018854	NC_017641
NC_018854	NC_017644
NC_018854	NC_017646
NC_018854	NC_016902
NC_018854	NC_017626
NC_018854	NC_017638
NC_018854	NC_017656
NC_018854	NC_009800
NC_018854	NC_010473
NC_018854	NC_017633
NC_018854	NC_007779
NC_018854	NC_011415
NC_018854	NC_011741
NC_018854	NC_011742
NC_018854	NC_011745
NC_018854	NC_011748
NC_018854	NC_012759
NC_018854	NC_012967
NC_018854	NC_013008
NC_018854	NC_013353
NC_018854	NC_013361
NC_018854	NC_013364
NC_018854	NC_017660
NC_018854	NC_017635
NC_018854	NC_017664
NC_018854	NC_017631
NC_018854	NC_012892
NC_018854	NC_012971
NC_018854	NC_013654
NC_018854	NC_020518
NC_018854	NC_013941
NC_018854	NC_017628
NC_018854	NC_017651
NC_018854	NC_017652
NC_018854	NC_017663
NC_018854	NC_017906
NC_018854	NC_018661
NC_018854	NC_018650
NC_018854	NC_020163
NC_018854	NC_022364
NC_018854	NC_022370
NC_018854	NC_022648
NC_018854	NC_000913
NC_018854	NC_011751
NC_018854	NC_011750
NC_018854	NC_017634
NC_018854	NC_018658
NC_018854	NC_002655
NC_018854	NC_002695
NC_018854	NC_004431
NC_018854	NC_008253
NC_018854	NC_011353
NC_018854	NC_011601
NC_018855	NC_007946
NC_018855	NC_008563
NC_018855	NC_009801
NC_018855	NC_010468
NC_018855	NC_010498
NC_018855	NC_011993
NC_018855	NC_012947
NC_018855	NC_017625
NC_018855	NC_017632
NC_018855	NC_017641
NC_018855	NC_017644
NC_018855	NC_017646
NC_018855	NC_016902
NC_018855	NC_017626
NC_018855	NC_017638
NC_018855	NC_017656
NC_018855	NC_009800
NC_018855	NC_010473
NC_018855	NC_017633
NC_018855	NC_007779
NC_018855	NC_011415
NC_018855	NC_011741
NC_018855	NC_011742
NC_018855	NC_011745
NC_018855	NC_011748
NC_018855	NC_012759
NC_018855	NC_012967
NC_018855	NC_013008
NC_018855	NC_013353
NC_018855	NC_013361
NC_018855	NC_013364
NC_018855	NC_017660
NC_018855	NC_017635
NC_018855	NC_017664
NC_018855	NC_017631
NC_018855	NC_012892
NC_018855	NC_012971
NC_018855	NC_013654
NC_018855	NC_020518
NC_018855	NC_013941
NC_018855	NC_017628
NC_018855	NC_017651
NC_018855	NC_017652
NC_018855	NC_017663
NC_018855	NC_017906
NC_018855	NC_018661
NC_018855	NC_018650
NC_018855	NC_020163
NC_018855	NC_022364
NC_018855	NC_022370
NC_018855	NC_022648
NC_018855	NC_000913
NC_018855	NC_011751
NC_018855	NC_011750
NC_018855	NC_017634
NC_018855	NC_018658
NC_018855	NC_002655
NC_018855	NC_002695
NC_018855	NC_004431
NC_018855	NC_008253
NC_018855	NC_011353
NC_018855	NC_011601
NC_018856	NC_011658
NC_018856	NC_011725
NC_018856	NC_011772
NC_018856	NC_011773
NC_018856	NC_011969
NC_018856	NC_012472
NC_018856	NC_014335
NC_018856	NC_018491
NC_018856	NC_016771
NC_018856	NC_016779
NC_018856	NC_004722
NC_018856	NC_003909
NC_018856	NC_006274
NC_018857	NC_011658
NC_018857	NC_011725
NC_018857	NC_011772
NC_018857	NC_011773
NC_018857	NC_011969
NC_018857	NC_012472
NC_018857	NC_014335
NC_018857	NC_018491
NC_018857	NC_016771
NC_018857	NC_016779
NC_018857	NC_004722
NC_018857	NC_003909
NC_018857	NC_006274
NC_018859	NC_007946
NC_018859	NC_008563
NC_018859	NC_009801
NC_018859	NC_010468
NC_018859	NC_010498
NC_018859	NC_011993
NC_018859	NC_012947
NC_018859	NC_017625
NC_018859	NC_017632
NC_018859	NC_017641
NC_018859	NC_017644
NC_018859	NC_017646
NC_018859	NC_016902
NC_018859	NC_017626
NC_018859	NC_017638
NC_018859	NC_017656
NC_018859	NC_009800
NC_018859	NC_010473
NC_018859	NC_017633
NC_018859	NC_007779
NC_018859	NC_011415
NC_018859	NC_011741
NC_018859	NC_011742
NC_018859	NC_011745
NC_018859	NC_011748
NC_018859	NC_012759
NC_018859	NC_012967
NC_018859	NC_013008
NC_018859	NC_013353
NC_018859	NC_013361
NC_018859	NC_013364
NC_018859	NC_017660
NC_018859	NC_017635
NC_018859	NC_017664
NC_018859	NC_017631
NC_018859	NC_012892
NC_018859	NC_012971
NC_018859	NC_013654
NC_018859	NC_020518
NC_018859	NC_013941
NC_018859	NC_017628
NC_018859	NC_017651
NC_018859	NC_017652
NC_018859	NC_017663
NC_018859	NC_017906
NC_018859	NC_018661
NC_018859	NC_018650
NC_018859	NC_020163
NC_018859	NC_022364
NC_018859	NC_022370
NC_018859	NC_022648
NC_018859	NC_000913
NC_018859	NC_011751
NC_018859	NC_011750
NC_018859	NC_017634
NC_018859	NC_018658
NC_018859	NC_002655
NC_018859	NC_002695
NC_018859	NC_004431
NC_018859	NC_008253
NC_018859	NC_011353
NC_018859	NC_011601
NC_018860	NC_011658
NC_018860	NC_011725
NC_018860	NC_011772
NC_018860	NC_011773
NC_018860	NC_011969
NC_018860	NC_012472
NC_018860	NC_014335
NC_018860	NC_018491
NC_018860	NC_016771
NC_018860	NC_016779
NC_018860	NC_004722
NC_018860	NC_003909
NC_018860	NC_006274
NC_018861	NC_008787
NC_018861	NC_009707
NC_018861	NC_009839
NC_018861	NC_017280
NC_018861	NC_017281
NC_018861	NC_017279
NC_018861	NC_014802
NC_018861	NC_018709
NC_018861	NC_018521
NC_018861	NC_021834
NC_018861	NC_022362
NC_018861	NC_002163
NC_018861	NC_003912
NC_018863	NC_011658
NC_018863	NC_011725
NC_018863	NC_011772
NC_018863	NC_011773
NC_018863	NC_011969
NC_018863	NC_012472
NC_018863	NC_014335
NC_018863	NC_018491
NC_018863	NC_016771
NC_018863	NC_016779
NC_018863	NC_004722
NC_018863	NC_003909
NC_018863	NC_006274
